"customer_id","city"
13780,"Louisville"
13781,"Los Angeles"
13782,"Indianapolis"
13783,"Bonita Springs"
13784,"San Antonio"
13785,"Baltimore"
13787,"Detroit"
13788,"Albany"
13789,"Albuquerque"
13790,"Lima"
13792,"San Diego"
13793,"Evansville"
13794,"Washington"
13795,"Washington"
13796,"Minneapolis"
13798,"Philadelphia"
13799,"Springfield"
13800,"Lexington"
13801,"Salt Lake City"
13802,"Washington"
13803,"Watertown"
13804,"Rochester"
13805,"Tucson"
13806,"Tucson"
13807,"Minneapolis"
13808,"Warren"
13809,"Baton Rouge"
13810,"Newton"
13811,"Conroe"
13812,"El Paso"
13813,"Loretto"
13814,"Chicago"
13815,"Oklahoma City"
13816,"Colorado Springs"
13817,"Springfield"
13818,"Beaverton"
13819,"Tampa"
13820,"Killeen"
13821,"Marietta"
13822,"Grand Rapids"
13823,"Saint Louis"
13825,"Las Vegas"
13826,"San Antonio"
13827,"Chicago"
13828,"Orlando"
13830,"New Orleans"
13831,"Dayton"
13832,"Dallas"
13834,"Savannah"
13835,"Albany"
13836,"Columbus"
13837,"Corpus Christi"
13838,"New York City"
13839,"Boston"
13840,"New York City"
13841,"Lafayette"
13842,"New York City"
13843,"Houston"
13844,"Phoenix"
13847,"Little Rock"
13848,"Roanoke"
13849,"Mobile"
13850,"Kansas City"
13851,"Stockton"
13852,"Washington"
13853,"Monticello"
13854,"New Hyde Park"
13855,"Rochester"
13856,"Harrisburg"
13857,"Birmingham"
13858,"Raleigh"
13859,"Houston"
13860,"Monroe"
13861,"Duluth"
13862,"Lansing"
13864,"Pittsburgh"
13865,"Bradenton"
13866,"Long Beach"
13867,"Pueblo"
13868,"Arlington"
13869,"Phoenix"
13870,"Missoula"
13871,"Tucson"
13872,"Oklahoma City"
13873,"El Paso"
13874,"Miami"
13875,"Syracuse"
13876,"Omaha"
13877,"Indianapolis"
13878,"Houston"
13879,"Austin"
13880,"Jamaica"
13881,"Torrance"
13882,"Orlando"
13883,"Tyler"
13885,"Washington"
13887,"Bronx"
13888,"Lexington"
13889,"Newark"
13890,"Lynchburg"
13891,"Columbus"
13892,"Alexandria"
13893,"Rochester"
13895,"Colorado Springs"
13896,"Fort Worth"
13897,"Biloxi"
13898,"Denver"
13899,"Buffalo"
13900,"Erie"
13901,"Oceanside"
13902,"Memphis"
13903,"Denver"
13904,"Virginia Beach"
13905,"Arlington"
13906,"San Francisco"
13907,"Des Moines"
13908,"Pittsburgh"
13909,"Indianapolis"
13910,"Dayton"
13911,"Washington"
13912,"San Francisco"
13913,"Peoria"
13915,"Denver"
13916,"Erie"
13917,"Troy"
13918,"New York City"
13919,"Houston"
13920,"West Palm Beach"
13921,"Fort Smith"
13922,"Abilene"
13923,"Miami Beach"
13924,"Dayton"
13925,"Norman"
13926,"Washington"
13927,"Decatur"
13928,"Yonkers"
13929,"Washington"
13930,"Oklahoma City"
13931,"New Orleans"
13932,"New Haven"
13933,"New York City"
13934,"Philadelphia"
13935,"Jacksonville"
13936,"Spartanburg"
13937,"Kansas City"
13938,"Louisville"
13939,"Minneapolis"
13940,"Stockton"
13941,"Sandy"
13942,"Shreveport"
13944,"Minneapolis"
13945,"El Paso"
13946,"Sterling"
13947,"San Jose"
13948,"Manassas"
13950,"Irvine"
13951,"Los Angeles"
13952,"Saint Paul"
13953,"Boulder"
13954,"Pasadena"
13955,"Saint Louis"
13956,"Tulsa"
13957,"Murfreesboro"
13958,"Raleigh"
13960,"New Orleans"
13961,"Gainesville"
13962,"San Antonio"
13963,"Myrtle Beach"
13964,"Temple"
13965,"Montpelier"
13966,"Chicago"
13967,"Aiken"
13968,"Phoenix"
13969,"New York City"
13970,"Garden Grove"
13971,"Flushing"
13973,"Denver"
13974,"West Palm Beach"
13975,"Phoenix"
13976,"Houston"
13977,"Charlotte"
13978,"Memphis"
13979,"Duluth"
13980,"Hartford"
13981,"Pensacola"
13983,"Fairfax"
13984,"Akron"
13985,"Roanoke"
13986,"Columbia"
13987,"Homestead"
13988,"San Francisco"
13989,"Wilkes Barre"
13990,"Savannah"
13991,"Dallas"
13992,"Pensacola"
13993,"Louisville"
13994,"Kent"
13995,"Wilmington"
13996,"Washington"
13997,"Sioux Falls"
13998,"Knoxville"
13999,"Washington"
14000,"Hyattsville"
14001,"Cincinnati"
14002,"Las Vegas"
14004,"Kansas City"
14005,"Dayton"
14006,"Morgantown"
14007,"Amarillo"
14008,"Palm Bay"
14009,"Boulder"
14010,"Miami"
14011,"Shawnee Mission"
14012,"Bronx"
14013,"Fort Myers"
14014,"Columbus"
14015,"Dallas"
14017,"Houston"
14018,"New Orleans"
14019,"Cincinnati"
14020,"Roanoke"
14021,"Metairie"
14023,"Waco"
14024,"Saint Louis"
14026,"San Jose"
14027,"Phoenix"
14030,"Chattanooga"
14031,"Huntsville"
14032,"Abilene"
14033,"Philadelphia"
14034,"Bronx"
14035,"Kansas City"
14036,"Norcross"
14037,"Elmira"
14038,"Oklahoma City"
14039,"Alexandria"
14040,"Fort Lauderdale"
14041,"Daytona Beach"
14042,"Newark"
14043,"Kent"
14044,"Mobile"
14045,"Charlotte"
14046,"Baltimore"
14047,"Fort Lauderdale"
14048,"Amarillo"
14049,"Riverside"
14050,"Saint Paul"
14052,"Wichita Falls"
14053,"Katy"
14055,"New York City"
14056,"Littleton"
14057,"Greeley"
14058,"Colorado Springs"
14059,"Utica"
14060,"Macon"
14061,"Evansville"
14063,"Washington"
14064,"Washington"
14065,"Fresno"
14066,"Salt Lake City"
14067,"Mount Vernon"
14068,"Brockton"
14069,"Cleveland"
14070,"Richmond"
14071,"Katy"
14072,"Montgomery"
14073,"Los Angeles"
14074,"Bradenton"
14075,"Hampton"
14076,"New Haven"
14077,"Cincinnati"
14078,"Great Neck"
14079,"Denton"
14080,"Saint Petersburg"
14081,"Columbus"
14082,"Albany"
14083,"Temple"
14084,"Glendale"
14085,"Washington"
14086,"Washington"
14087,"Jamaica"
14088,"Newton"
14089,"Denver"
14090,"Syracuse"
14091,"Washington"
14092,"Houston"
14093,"Oklahoma City"
14094,"Tucson"
14095,"San Antonio"
14096,"Boynton Beach"
14097,"Bronx"
14098,"Lake Charles"
14099,"Jackson"
14100,"Memphis"
14101,"Sacramento"
14102,"Berkeley"
14103,"Sterling"
14104,"Oklahoma City"
14105,"Baltimore"
14106,"Ocala"
14107,"Washington"
14108,"Tallahassee"
14109,"Lake Charles"
14110,"Bloomington"
14111,"Fresno"
14112,"Conroe"
14113,"El Paso"
14114,"Corpus Christi"
14115,"Sacramento"
14116,"Chattanooga"
14117,"Hicksville"
14118,"Cleveland"
14119,"Pomona"
14120,"Baltimore"
14121,"Battle Creek"
14122,"Tulsa"
14123,"Huntington"
14124,"Washington"
14125,"Winston Salem"
14127,"Sioux City"
14128,"San Jose"
14129,"Washington"
14130,"Washington"
14131,"Washington"
14132,"Pensacola"
14133,"Dearborn"
14135,"Jamaica"
14136,"Little Rock"
14137,"Memphis"
14138,"Grand Rapids"
14139,"New York City"
14140,"Fresno"
14141,"Chandler"
14142,"Saint Cloud"
14143,"Brooklyn"
14144,"Hampton"
14145,"Norfolk"
14146,"Pittsburgh"
14147,"Phoenix"
14148,"Fort Worth"
14150,"Hialeah"
14151,"Charleston"
14152,"San Antonio"
14153,"Knoxville"
14154,"Kingsport"
14155,"Stamford"
14156,"Ann Arbor"
14157,"Charleston"
14158,"Baton Rouge"
14159,"Washington"
14160,"San Francisco"
14161,"Fort Myers"
14162,"Glendale"
14163,"Tucson"
14164,"Charleston"
14165,"Louisville"
14166,"Fort Wayne"
14167,"Portland"
14168,"Los Angeles"
14169,"Tacoma"
14170,"Detroit"
14171,"Washington"
14172,"Mobile"
14173,"Anderson"
14174,"Phoenix"
14175,"Baton Rouge"
14176,"Hartford"
14177,"Houston"
14180,"Boise"
14181,"San Mateo"
14184,"Cleveland"
14185,"Columbus"
14186,"Metairie"
14187,"Irving"
14188,"Canton"
14189,"Abilene"
14190,"Columbia"
14191,"Washington"
14192,"Springfield"
14193,"Omaha"
14194,"Garland"
14195,"Corpus Christi"
14196,"Macon"
14197,"Rockville"
14198,"El Paso"
14199,"Harrisburg"
14201,"Jersey City"
14202,"Kansas City"
14203,"Irving"
14204,"Portland"
14205,"Chicago"
14206,"Washington"
14207,"Milwaukee"
14208,"Abilene"
14209,"Washington"
14210,"Oakland"
14211,"Daytona Beach"
14212,"Hamilton"
14215,"Chicago"
14216,"Frederick"
14217,"Shawnee Mission"
14218,"Bismarck"
14219,"Austin"
14220,"Cleveland"
14221,"Hartford"
14222,"Milwaukee"
14223,"Fargo"
14224,"Peoria"
14225,"New York City"
14226,"Reno"
14227,"Buffalo"
14228,"Chattanooga"
14229,"Saint Louis"
14230,"Springfield"
14231,"Evansville"
14232,"Boulder"
14233,"Salt Lake City"
14234,"Oklahoma City"
14235,"Fort Lauderdale"
14236,"Springfield"
14237,"Rochester"
14238,"Gaithersburg"
14239,"Columbus"
14240,"Amarillo"
14241,"Concord"
14242,"Washington"
14243,"Augusta"
14244,"Charlotte"
14245,"Saginaw"
14246,"Syracuse"
14247,"Birmingham"
14248,"Las Vegas"
14249,"Chicago"
14250,"Tuscaloosa"
14251,"Inglewood"
14252,"San Jose"
14253,"Santa Clara"
14254,"Tucson"
14255,"Kansas City"
14256,"Port Washington"
14257,"Tucson"
14258,"Houston"
14259,"Washington"
14260,"Waco"
14261,"Orlando"
14262,"Buffalo"
14263,"Loretto"
14264,"Pasadena"
14265,"Long Beach"
14266,"Richmond"
14267,"Lexington"
14268,"Harrisburg"
14269,"Jacksonville"
14271,"Fairfield"
14272,"Shreveport"
14273,"Dallas"
14274,"Utica"
14276,"Montgomery"
14277,"Birmingham"
14278,"Scottsdale"
14279,"Brooklyn"
14280,"New York City"
14281,"Dallas"
14282,"Milwaukee"
14283,"Baltimore"
14284,"Washington"
14285,"Sarasota"
14286,"Charleston"
14287,"Indianapolis"
14288,"Atlanta"
14289,"Akron"
14290,"Tuscaloosa"
14291,"El Paso"
14292,"Vancouver"
14293,"Ocala"
14294,"Raleigh"
14295,"Kansas City"
14296,"Dallas"
14298,"Jacksonville"
14299,"Erie"
14300,"Sacramento"
14301,"Cleveland"
14302,"Newark"
14303,"Youngstown"
14304,"Henderson"
14305,"Evansville"
14306,"Fort Smith"
14307,"Hamilton"
14308,"Indianapolis"
14309,"Greensboro"
14310,"Torrance"
14311,"Toledo"
14313,"Daytona Beach"
14316,"Honolulu"
14317,"Richmond"
14318,"Shawnee Mission"
14319,"Fresno"
14320,"Portsmouth"
14321,"Albuquerque"
14322,"Louisville"
14325,"New York City"
14326,"Battle Creek"
14327,"San Antonio"
14328,"Saint Petersburg"
14329,"Saint Louis"
14330,"Des Moines"
14332,"Houston"
14333,"Wilmington"
14334,"Fayetteville"
14335,"Fort Worth"
14336,"Toledo"
14337,"Saint Paul"
14339,"Pasadena"
14340,"Minneapolis"
14341,"Winston Salem"
14342,"El Paso"
14343,"Huntington"
14344,"Ocala"
14345,"Brooklyn"
14346,"Des Moines"
14347,"San Diego"
14348,"Los Angeles"
14349,"Las Vegas"
14350,"Louisville"
14351,"Sioux Falls"
14352,"Macon"
14353,"Norwalk"
14354,"Atlanta"
14355,"El Paso"
14356,"San Diego"
14357,"Baton Rouge"
14359,"Hartford"
14360,"Youngstown"
14361,"Melbourne"
14362,"Peoria"
14365,"Pittsburgh"
14367,"Tucson"
14368,"Spring"
14369,"Akron"
14370,"Buffalo"
14371,"Pittsburgh"
14372,"Atlanta"
14373,"Washington"
14374,"New York City"
14376,"Minneapolis"
14377,"Denver"
14379,"Rochester"
14380,"Saint Petersburg"
14381,"New York City"
14383,"Carol Stream"
14384,"Salem"
14385,"New York City"
14386,"Norman"
14388,"San Bernardino"
14389,"Memphis"
14390,"Jacksonville"
14391,"Kansas City"
14392,"Memphis"
14393,"Fresno"
14394,"Saint Petersburg"
14395,"Maple Plain"
14396,"Edmond"
14397,"Boston"
14398,"Toledo"
14399,"Minneapolis"
14401,"Orlando"
14402,"Minneapolis"
14403,"Peoria"
14404,"Fort Wayne"
14405,"Punta Gorda"
14406,"Shreveport"
14407,"Anchorage"
14408,"Mobile"
14409,"Salt Lake City"
14410,"Springfield"
14411,"Rochester"
14412,"Spokane"
14413,"Gilbert"
14414,"Jamaica"
14415,"Rochester"
14417,"Rochester"
14418,"Seattle"
14420,"Littleton"
14422,"Miami"
14423,"Erie"
14424,"Los Angeles"
14425,"Charlotte"
14426,"El Paso"
14427,"Akron"
14429,"Raleigh"
14430,"Miami"
14431,"Beaumont"
14433,"Pittsburgh"
14435,"Littleton"
14436,"Corona"
14437,"Harrisburg"
14438,"Tallahassee"
14439,"San Jose"
14440,"Toledo"
14441,"New York City"
14442,"Independence"
14444,"Madison"
14445,"Akron"
14446,"Washington"
14447,"Columbia"
14448,"Knoxville"
14449,"Pasadena"
14450,"Portland"
14451,"Philadelphia"
14452,"Evanston"
14453,"Boca Raton"
14454,"Evansville"
14455,"Palatine"
14456,"Memphis"
14457,"Fresno"
14458,"Louisville"
14459,"Shawnee Mission"
14460,"Washington"
14461,"Baton Rouge"
14462,"Laurel"
14463,"Mobile"
14464,"Columbus"
14465,"Schenectady"
14467,"Carlsbad"
14469,"Fresno"
14470,"Columbus"
14471,"Trenton"
14472,"Decatur"
14473,"Houston"
14474,"South Bend"
14475,"Jackson"
14476,"Phoenix"
14478,"Atlanta"
14479,"Seattle"
14480,"Denver"
14481,"Santa Monica"
14483,"Oklahoma City"
14484,"Washington"
14486,"Scottsdale"
14487,"Portsmouth"
14488,"Oklahoma City"
14489,"New Orleans"
14490,"Orlando"
14491,"Grand Rapids"
14493,"Saginaw"
14494,"Amarillo"
14495,"Cincinnati"
14496,"Dallas"
14497,"Dayton"
14498,"Memphis"
14500,"Philadelphia"
14501,"Norfolk"
14502,"Rockford"
14503,"Washington"
14504,"Columbus"
14505,"West Palm Beach"
14506,"Birmingham"
14507,"Inglewood"
14508,"Washington"
14509,"Ocala"
14510,"Charleston"
14512,"New Orleans"
14513,"Long Beach"
14514,"Newton"
14515,"Grand Forks"
14517,"Salem"
14518,"Milwaukee"
14519,"Little Rock"
14520,"Canton"
14521,"Columbia"
14523,"Savannah"
14524,"Nashville"
14525,"Cincinnati"
14526,"El Paso"
14527,"Boston"
14528,"Brooklyn"
14529,"Oxnard"
14531,"Anchorage"
14532,"Kansas City"
14533,"Carson City"
14534,"Zephyrhills"
14535,"Pensacola"
14536,"Chicago"
14537,"Oxnard"
14538,"Tulsa"
14539,"San Bernardino"
14541,"Wichita"
14542,"Saint Paul"
14543,"Midland"
14544,"San Diego"
14545,"Montpelier"
14546,"Pittsburgh"
14547,"Macon"
14548,"Wichita"
14549,"New York City"
14550,"Phoenix"
14551,"Jamaica"
14552,"Phoenix"
14553,"Harrisburg"
14554,"Madison"
14555,"Baltimore"
14556,"Washington"
14557,"Spokane"
14559,"Rockford"
14560,"El Paso"
14561,"Richmond"
14562,"Frederick"
14563,"San Antonio"
14564,"Peoria"
14565,"New Orleans"
14567,"Arlington"
14568,"Portland"
14569,"Mobile"
14571,"Buffalo"
14572,"Wilkes Barre"
14573,"Richmond"
14575,"Charleston"
14576,"Wichita"
14577,"Mobile"
14578,"Akron"
14579,"Saint Louis"
14580,"New York City"
14582,"Roanoke"
14583,"Boston"
14584,"Lakeland"
14585,"New York City"
14586,"Charleston"
14587,"Philadelphia"
14588,"Shreveport"
14589,"Los Angeles"
14590,"Charleston"
14591,"Lancaster"
14592,"Silver Spring"
14593,"Tucson"
14594,"Bradenton"
14595,"Anniston"
14596,"Falls Church"
14597,"Providence"
14598,"New Hyde Park"
14599,"Las Vegas"
14600,"Macon"
14601,"Phoenix"
14602,"Minneapolis"
14603,"Portsmouth"
14604,"San Antonio"
14605,"Baton Rouge"
14606,"Tulsa"
14607,"Winston Salem"
14609,"Shreveport"
14610,"Brockton"
14611,"Chicago"
14612,"Richmond"
14613,"Boston"
14614,"Mobile"
14615,"Baton Rouge"
14616,"Corpus Christi"
14617,"Saginaw"
14618,"Herndon"
14619,"Jersey City"
14622,"Minneapolis"
14623,"Glendale"
14624,"Columbia"
14625,"Wichita Falls"
14626,"Cincinnati"
14627,"Mesa"
14628,"San Francisco"
14629,"Olympia"
14630,"Mc Keesport"
14631,"Richmond"
14632,"Saint Louis"
14634,"Spokane"
14635,"Salt Lake City"
14636,"Dallas"
14637,"Springfield"
14638,"San Jose"
14639,"Atlanta"
14640,"Columbia"
14641,"New Orleans"
14642,"Hialeah"
14643,"Durham"
14644,"Birmingham"
14645,"Minneapolis"
14646,"Merrifield"
14647,"Saint Paul"
14648,"Schenectady"
14649,"Aurora"
14650,"Lubbock"
14651,"Las Vegas"
14652,"Fort Worth"
14653,"Cincinnati"
14654,"Pasadena"
14655,"Houston"
14656,"Charleston"
14657,"Indianapolis"
14658,"Las Vegas"
14660,"Lehigh Acres"
14661,"West Hartford"
14662,"Beaumont"
14663,"Wichita"
14664,"Baltimore"
14665,"Columbus"
14666,"London"
14667,"Las Vegas"
14668,"Colorado Springs"
14669,"San Jose"
14670,"Oakland"
14671,"Fayetteville"
14673,"Santa Barbara"
14674,"New York City"
14676,"Atlanta"
14677,"Chicago"
14678,"Topeka"
14679,"Birmingham"
14680,"Milwaukee"
14681,"Peoria"
14683,"Orlando"
14684,"El Paso"
14685,"Roanoke"
14686,"Denver"
14687,"Biloxi"
14688,"Monticello"
14689,"Montgomery"
14690,"Irvine"
14691,"Birmingham"
14692,"Midland"
14694,"Odessa"
14695,"Roanoke"
14696,"Austin"
14697,"Laredo"
14698,"Charlotte"
14699,"Charleston"
14700,"El Paso"
14701,"Albany"
14702,"Washington"
14703,"Oklahoma City"
14704,"Des Moines"
14705,"Spokane"
14706,"Dallas"
14707,"Albuquerque"
14708,"Vancouver"
14710,"Waterbury"
14711,"San Francisco"
14712,"Wichita Falls"
14713,"El Paso"
14714,"Orlando"
14715,"Austin"
14716,"Round Rock"
14717,"Round Rock"
14718,"Northridge"
14719,"Fairfield"
14720,"Sacramento"
14721,"Indianapolis"
14722,"Lansing"
14725,"Birmingham"
14726,"Saint Cloud"
14727,"Saint Paul"
14728,"Stockton"
14729,"Lafayette"
14730,"Trenton"
14731,"Gaithersburg"
14732,"Houston"
14733,"Rochester"
14734,"Corpus Christi"
14735,"Tempe"
14736,"Wilmington"
14737,"Hartford"
14738,"Fort Wayne"
14739,"Melbourne"
14740,"Omaha"
14741,"Seattle"
14742,"Denver"
14743,"Jacksonville"
14744,"Tulsa"
14745,"Arlington"
14746,"Indianapolis"
14747,"Fort Worth"
14748,"Hollywood"
14749,"Charlotte"
14750,"Pompano Beach"
14751,"Birmingham"
14752,"Memphis"
14753,"Richmond"
14754,"Las Vegas"
14755,"Miami"
14757,"Irvine"
14758,"Ocala"
14759,"San Antonio"
14760,"Pittsburgh"
14761,"Hampton"
14762,"Las Vegas"
14763,"Arvada"
14764,"Everett"
14765,"Seattle"
14766,"Colorado Springs"
14767,"Pueblo"
14768,"Houston"
14769,"Abilene"
14770,"Carlsbad"
14771,"Huntington"
14772,"Austin"
14773,"Boston"
14774,"Washington"
14775,"Miami"
14778,"Colorado Springs"
14779,"Las Vegas"
14780,"San Jose"
14781,"Pittsburgh"
14782,"Richmond"
14784,"Washington"
14785,"Denver"
14787,"Denver"
14788,"Pittsburgh"
14931,"Dallas"
14789,"Saint Paul"
14790,"Roanoke"
14791,"Sioux Falls"
14792,"Portland"
14793,"Largo"
14794,"Philadelphia"
14795,"Farmington"
14796,"Duluth"
14797,"Sioux Falls"
14798,"Atlanta"
14799,"Portland"
14800,"Washington"
14801,"Louisville"
14802,"Naples"
14803,"El Paso"
14804,"Washington"
14805,"Columbia"
14806,"Gastonia"
14807,"Milwaukee"
14808,"Miami"
14809,"Battle Creek"
14810,"Charlotte"
14811,"Charleston"
14812,"Macon"
14813,"Austin"
14815,"Daytona Beach"
14816,"Columbia"
14817,"Pittsburgh"
14819,"Atlanta"
14820,"Panama City"
14821,"Fargo"
14822,"Buffalo"
14823,"Brooklyn"
14824,"Levittown"
14825,"Dayton"
14827,"Memphis"
14829,"Albuquerque"
14830,"Phoenix"
14831,"Toledo"
14832,"Phoenix"
14833,"Montpelier"
14834,"Springfield"
14835,"Toledo"
14836,"Charlotte"
14837,"Evansville"
14838,"Miami"
14839,"Canton"
14840,"Charlotte"
14841,"Birmingham"
14842,"Chicago"
14843,"Harrisburg"
14844,"Lexington"
14845,"Washington"
14846,"Manchester"
14847,"Brooklyn"
14848,"Jeffersonville"
14851,"Memphis"
14852,"Columbia"
14854,"Saint Petersburg"
14855,"Chula Vista"
14856,"Sacramento"
14857,"Baltimore"
14859,"Colorado Springs"
14860,"North Hollywood"
14861,"Washington"
14862,"Austin"
14863,"Chicago"
14911,"Indianapolis"
14864,"Denver"
14865,"Washington"
14866,"Jacksonville"
14867,"Joliet"
14868,"Sacramento"
14869,"Lubbock"
14870,"Peoria"
14871,"Littleton"
14872,"Trenton"
14873,"Las Vegas"
14874,"Northridge"
14875,"El Paso"
15022,"Vero Beach"
14876,"Garland"
14878,"Pittsburgh"
14880,"Charlotte"
14881,"Shawnee Mission"
14882,"Akron"
14883,"Richmond"
14884,"Monroe"
14885,"Akron"
14886,"Peoria"
14887,"Odessa"
14888,"Amarillo"
14889,"Seattle"
14890,"Washington"
14891,"Oklahoma City"
14892,"Boston"
14893,"Shreveport"
14895,"Baton Rouge"
14896,"Tucson"
14897,"Evansville"
14898,"Milwaukee"
14899,"Los Angeles"
14900,"Charleston"
14901,"Pensacola"
14903,"Orlando"
14904,"New York City"
14905,"New York City"
14906,"Denver"
14907,"Oklahoma City"
14908,"Dallas"
14909,"Lawrenceville"
14912,"Lake Charles"
14913,"Round Rock"
14914,"Oakland"
14915,"Phoenix"
14916,"Tuscaloosa"
14917,"Trenton"
14918,"Spartanburg"
14919,"Spring Hill"
14920,"Miami"
14921,"Midland"
14922,"Madison"
14923,"Phoenix"
14924,"Syracuse"
14925,"Oakland"
14926,"Wilmington"
14927,"Fresno"
14928,"New York City"
14929,"Cincinnati"
14930,"Wichita"
14932,"Tucson"
14933,"Boulder"
14935,"Clearwater"
14936,"Suffolk"
14937,"Cincinnati"
14938,"Utica"
14940,"Paterson"
14942,"Hollywood"
14943,"Madison"
14945,"Sacramento"
14948,"Springfield"
14949,"Levittown"
14950,"Birmingham"
14951,"Newport News"
14952,"Cincinnati"
14953,"Atlanta"
14954,"Oklahoma City"
14955,"Winston Salem"
14956,"Orlando"
14957,"Plano"
14958,"Sacramento"
14959,"San Antonio"
14960,"Van Nuys"
14961,"Sacramento"
14962,"Bozeman"
14963,"Huntington"
14964,"Chattanooga"
14965,"Chicago"
14966,"Mesa"
14967,"Fredericksburg"
14969,"New York City"
14970,"Los Angeles"
14972,"Sacramento"
14973,"Florence"
14974,"Kansas City"
14975,"Salt Lake City"
14976,"Boston"
14977,"Portland"
14978,"Tampa"
14979,"Sandy"
14980,"Cincinnati"
14982,"Miami"
14983,"Dearborn"
14984,"Simi Valley"
14985,"Jacksonville"
14986,"El Paso"
14987,"Brooklyn"
14988,"Huntington"
14989,"Houston"
14990,"Rochester"
14991,"Bradenton"
14992,"Lexington"
14993,"Colorado Springs"
14994,"Orange"
14995,"Baton Rouge"
14996,"Washington"
14997,"Phoenix"
14998,"Rochester"
14999,"San Antonio"
15000,"Charlotte"
15001,"Albuquerque"
15002,"Orlando"
15003,"Cleveland"
15005,"Washington"
15006,"Oakland"
15008,"Las Vegas"
15012,"North Port"
15013,"Charleston"
15015,"San Francisco"
15017,"Washington"
15018,"South Bend"
15019,"Flushing"
15020,"Tampa"
15021,"New York City"
15023,"San Jose"
15024,"Wichita"
15025,"Houston"
15026,"Hampton"
15027,"Glendale"
15028,"Washington"
15029,"Maple Plain"
15030,"Baltimore"
15031,"New York City"
15032,"Wichita"
15033,"Fayetteville"
15034,"Washington"
15035,"Naples"
15036,"Lake Charles"
15037,"Little Rock"
15038,"Saint Petersburg"
15039,"Washington"
15040,"Dearborn"
15041,"Richmond"
15042,"Pittsburgh"
15043,"Kent"
15044,"Minneapolis"
15045,"Tampa"
15046,"Saint Paul"
15047,"Torrance"
15048,"Seattle"
15049,"Pittsburgh"
15050,"Sioux Falls"
15051,"Annapolis"
15052,"Lexington"
15054,"Denver"
15055,"North Little Rock"
15056,"Lansing"
15057,"Virginia Beach"
15058,"Houston"
15059,"Cambridge"
15060,"Buffalo"
15061,"San Francisco"
15063,"Topeka"
15064,"Arlington"
15065,"Brooklyn"
15066,"Orlando"
15067,"Joliet"
15068,"Pasadena"
15070,"Saint Augustine"
15072,"Davenport"
15073,"Wichita"
15075,"Houston"
15076,"Fort Wayne"
15077,"Washington"
15078,"Des Moines"
15080,"Louisville"
15081,"Sacramento"
15082,"Greensboro"
15083,"Hattiesburg"
15084,"Jacksonville"
15085,"Philadelphia"
15088,"San Diego"
15089,"Augusta"
15090,"Gilbert"
15091,"Baton Rouge"
15092,"Pensacola"
15093,"Temple"
15094,"Brooklyn"
15095,"Philadelphia"
15096,"San Francisco"
15097,"San Antonio"
15098,"Naples"
15099,"Rochester"
15100,"Montgomery"
15101,"Saint Paul"
15102,"Tallahassee"
15103,"Macon"
15104,"Spring"
15105,"Glendale"
15106,"Los Angeles"
15107,"Charlotte"
15108,"Santa Monica"
15109,"Port Saint Lucie"
15110,"Scottsdale"
15111,"North Little Rock"
15112,"Grand Rapids"
15113,"Corpus Christi"
15114,"Naples"
15115,"Richmond"
15117,"Baltimore"
15119,"Ann Arbor"
15120,"New Orleans"
15121,"Peoria"
15122,"San Antonio"
15123,"Grand Forks"
15124,"Austin"
15125,"Akron"
15126,"New York City"
15127,"Trenton"
15130,"New York City"
15131,"Montgomery"
15132,"Wilkes Barre"
15133,"Duluth"
15134,"Washington"
15136,"Brockton"
15137,"Buffalo"
15139,"Rockford"
15140,"Young America"
15141,"Cedar Rapids"
15142,"San Francisco"
15143,"Dallas"
15144,"Lubbock"
15145,"New York City"
15146,"Boston"
15147,"Atlanta"
15148,"Anchorage"
15150,"Tulsa"
15151,"Peoria"
15152,"Pasadena"
15153,"Phoenix"
15154,"Vienna"
15155,"Lincoln"
15156,"Charleston"
15157,"Milwaukee"
15158,"West Hartford"
15159,"Las Cruces"
15160,"Bridgeport"
15161,"Pittsburgh"
15162,"Corona"
15163,"Corpus Christi"
15166,"Minneapolis"
15167,"Columbia"
15168,"Pittsburgh"
15169,"Loretto"
15170,"Saint Louis"
15172,"Washington"
15173,"Lubbock"
15174,"Oakland"
15175,"Portsmouth"
15176,"Gary"
15178,"Boise"
15179,"Philadelphia"
15180,"Montgomery"
15181,"Colorado Springs"
15184,"Dallas"
15185,"Seattle"
15186,"San Diego"
15187,"Cincinnati"
15188,"Washington"
15189,"Saint Louis"
15190,"Lincoln"
15191,"Wilkes Barre"
15193,"Van Nuys"
15194,"North Hollywood"
15195,"Chicago"
15196,"Garden Grove"
15197,"Chico"
15198,"Huntington"
15199,"Tucson"
15200,"Austin"
15201,"Pensacola"
15202,"Waterbury"
15203,"Billings"
15204,"Baltimore"
15205,"Beaufort"
15206,"Fort Lauderdale"
15207,"El Paso"
15208,"Charleston"
15209,"Hampton"
15210,"Albuquerque"
15211,"Omaha"
15212,"Cleveland"
15213,"Sioux Falls"
15214,"Jacksonville"
15215,"Gary"
15217,"Orlando"
15218,"Pasadena"
15219,"Saint Petersburg"
15220,"Lansing"
15221,"Tuscaloosa"
15223,"Albany"
15224,"Hattiesburg"
15225,"Tempe"
15226,"Portland"
15227,"Florence"
15228,"Memphis"
15229,"Saint Louis"
15231,"Salt Lake City"
15233,"Concord"
15234,"Wichita"
15235,"Pasadena"
15236,"Albany"
15237,"Schenectady"
15238,"Huntsville"
15239,"Las Vegas"
